wordId,docId_list
21950,0
21951,0
21952,"1,0,7,3"
21953,"1,3"
21954,0
21955,1
21956,"43,30,38,39,12"
21957,0
21958,20
21959,20
2196,"23,18,15,3"
21960,3
21961,3
21962,0
21963,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
21964,0
21965,19
21966,18
21967,"12,9"
21968,0
21969,12
2197,23
21970,"0,12"
21971,"16,23,18,3"
21972,18
21973,"10,20,0,12"
21974,"0,9"
21975,0
21976,0
21977,0
21978,0
21979,"43,19,17,10,20,0,2,9"
2198,"23,18,15"
21980,"1,30,20"
21981,"1,19,0"
21982,"19,0"
21983,2
21984,"1,19,18,27,0,25,7,3,2"
21985,1
21986,30
21987,12
21988,12
21989,"0,25"
2199,"23,18,21"
21990,"4,14,0,2"
21991,18
21992,12
21993,0
21994,0
21995,"43,1,19,41,18,22,33,25,21,3,2"
21996,0
21997,29
21998,18
21999,2
22,28
220,21
2200,23
22000,4
22001,"1,6,3"
22002,0
22003,31
22004,4
22005,0
22006,0
22007,4
22008,3
22009,0
2201,"23,18,8,35"
22010,0
22011,"43,1,23,6,18,8,0,34,12,3,2"
22012,0
22013,6
22014,6
22015,18
22016,12
22017,"23,6,2"
22018,0
22019,0
2202,"23,18,3"
22020,0
22021,0
22022,16
22023,0
22024,4
22025,4
22026,4
22027,4
22028,4
22029,32
2203,23
22030,"34,2"
22031,0
22032,0
22033,0
22034,12
22035,0
22036,0
22037,18
22038,12
22039,0
2204,8
22040,43
22041,43
22042,0
22043,"26,0"
22044,"26,20,0,12"
22045,17
22046,0
22047,0
22048,"0,34"
22049,14
2205,18
22050,0
22051,0
22052,"41,26,7,12,13,2,9"
22053,"17,3"
22054,12
22055,0
22056,10
22057,"17,0"
22058,"41,12,2"
22059,0
2206,18
22060,"4,14"
22061,0
22062,0
22063,21
22064,12
22065,0
22066,"43,19,18,10,2,9"
22067,7
22068,43
22069,18
2207,18
22070,0
22071,0
22072,"5,20"
22073,12
22074,"26,6"
22075,"43,16,11,18,8,35,21,3"
22076,0
22077,18
22078,16
22079,"43,18,24"
2208,"23,18,15"
22080,0
22081,"11,18,20,33"
22082,21
22083,21
22084,0
22085,0
22086,0
22087,12
22088,0
22089,0
2209,"43,23,18"
22090,0
22091,0
22092,"40,0,12"
22093,"40,0"
22094,0
22095,0
22096,0
22097,6
22098,0
22099,"0,12"
221,43
2210,23
22100,0
22101,4
22102,3
22103,12
22104,0
22105,"0,12"
22106,0
22107,"19,18"
22108,19
22109,0
2211,"23,18,35"
22110,"0,12"
22111,0
22112,"30,17,18"
22113,"1,19,4,30,6,14,18,22,27,15,21,3,2"
22114,2
22115,0
22116,1
22117,"31,17,10,0,34,12,9"
22118,12
22119,0
2212,"23,18,35,15"
22120,"16,35,15,0,12,3,9"
22121,12
22122,"19,22"
22123,0
22124,2
22125,0
22126,0
22127,0
22128,0
22129,18
2213,"23,35"
22130,"1,3"
22131,0
22132,0
22133,0
22134,18
22135,"0,44,12"
22136,"1,32,23,0,9"
22137,"1,32,19,4,30,6,17,8,22,15,44,21,3,2"
22138,31
22139,"19,30,11,23,6,10,20,0,44,33,12,3,2,9"
2214,23
22140,"1,20,0,44,7,12"
22141,0
22142,0
22143,"1,19,11,14,24,35,15,0,2"
22144,19
22145,"1,23"
22146,14
22147,14
22148,14
22149,"14,22"
2215,35
22150,"1,19,3,9"
22151,9
22152,9
22153,"16,4,26,14,15,0,9"
22154,12
22155,12
22156,12
22157,21
22158,18
22159,18
2216,23
22160,18
22161,18
22162,"4,11,20"
22163,0
22164,10
22165,4
22166,8
22167,1
22168,"1,0"
22169,23
2217,35
22170,0
22171,0
22172,14
22173,0
22174,12
22175,"32,4,30,15,0,12,2"
22176,"32,17,8,20,0"
22177,0
22178,12
22179,23
2218,22
22180,"37,8,3"
22181,21
22182,2
22183,"10,0"
22184,"1,10,34,9"
22185,0
22186,0
22187,34
22188,0
22189,19
2219,0
22190,"28,43,1,19,5,40,4,30,26,11,23,6,14,18,8,22,10,24,35,15,44,33,7,34,39,21,12,3,2,9"
22191,2
22192,0
22193,0
22194,3
22195,18
22196,"28,26,11,33,2"
22197,"1,19,22,3"
22198,"16,1,18,8,22,10,20,0,44,36,12,3"
22199,22
222,18
2220,0
22200,"30,23,18,8"
22201,19
22202,18
22203,0
22204,"6,22,0,2"
22205,"17,12"
22206,"43,18,12"
22207,35
22208,0
22209,"16,1,18,22,0,36,12,3"
2221,0
22210,36
22211,36
22212,36
22213,0
22214,"23,18,0,36"
22215,36
22216,"1,36"
22217,0
22218,34
22219,0
2222,1
22220,0
22221,0
22222,0
22223,"23,20,0,3"
22224,"8,0,21"
22225,3
22226,0
22227,23
22228,"1,23,0"
22229,23
2223,0
22230,19
22231,"1,30,23,0,21"
22232,3
22233,3
22234,2
22235,"20,0"
22236,"0,12"
22237,0
22238,"0,2"
22239,10
2224,0
22240,40
22241,0
22242,8
22243,"21,3"
22244,"14,2"
22245,"19,26,21"
22246,21
22247,"28,31,1,32,19,4,30,38,26,11,6,14,18,27,24,42,20,15,0,33,29,25,7,34,21,12,13,3,2"
22248,"0,34,21,3"
22249,3
2225,0
22250,"18,21,12,3"
22251,7
22252,"1,3"
22253,1
22254,0
22255,27
22256,0
22257,"1,19,4,30,11,17,18,22,24,0,33,29,7,39,21,12,3,2"
22258,"0,21"
22259,"19,4,0,21,12,3"
2226,0
22260,"37,4,21,12,3"
22261,"19,4,14,0,39,21"
22262,4
22263,4
22264,3
22265,"1,3"
22266,0
22267,0
22268,21
22269,44
2227,0
22270,"32,40,30,26,24,15,0,21"
22271,1
22272,1
22273,"19,11,17,0,7,3,2"
22274,"0,21"
22275,12
22276,21
22277,"31,3"
22278,21
22279,21
2228,0
22280,23
22281,"1,3"
22282,"1,19,26,27,15,0,12,3"
22283,"0,12"
22284,"26,2"
22285,15
22286,"21,12"
22287,"1,19"
22288,0
22289,"25,21"
2229,0
22290,"28,17,18,33"
22291,"43,18"
22292,21
22293,2
22294,0
22295,21
22296,"25,2"
22297,19
22298,2
22299,21
223,"23,18,35"
2230,0
22300,21
22301,0
22302,39
22303,"0,36"
22304,26
22305,8
22306,0
22307,17
22308,17
22309,"1,3"
2231,0
22310,"16,1,19,11,18,0,33,21,3"
22311,0
22312,"33,21"
22313,"19,3"
22314,0
22315,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22316,4
22317,24
22318,3
22319,1
2232,0
22320,"30,10,0,3,2"
22321,22
22322,"43,16,19,20,7,34,12"
22323,0
22324,0
22325,0
22326,3
22327,3
22328,2
22329,"0,34,12"
2233,0
22330,"19,22,0"
22331,2
22332,"14,21"
22333,"21,2"
22334,"14,21"
22335,0
22336,0
22337,"20,2"
22338,18
22339,0
2234,0
22340,"29,21"
22341,0
22342,21
22343,21
22344,21
22345,12
22346,21
22347,0
22348,22
22349,22
2235,0
22350,19
22351,22
22352,12
22353,4
22354,4
22355,0
22356,0
22357,0
22358,"28,43,31,1,32,19,5,40,4,30,26,11,23,6,17,14,18,22,27,10,24,35,42,20,15,0,44,33,7,34,39,21,12,13,3,2"
22359,0
2236,0
22360,20
22361,0
22362,0
22363,33
22364,1
22365,"28,43,31,1,32,19,40,4,30,6,14,20,15,0,33,7,34,39,21,3,2"
22366,14
22367,"30,14,27,15,0"
22368,"1,19,4,14,18,27,20,15,0,21,3"
22369,0
2237,12
22370,27
22371,0
22372,"32,0"
22373,0
22374,0
22375,0
22376,0
22377,"20,3"
22378,12
22379,21
2238,43
22380,"31,4,18,21,2,9"
22381,"18,24,12,3"
22382,"19,26,21"
22383,3
22384,"40,0,34,12,3,2"
22385,0
22386,0
22387,"0,12"
22388,26
22389,12
2239,"43,19,40,4,30,26,22,27,24,15"
22390,0
22391,2
22392,12
22393,0
22394,12
22395,19
22396,33
22397,9
22398,33
22399,33
224,21
2240,32
22400,15
22401,0
22402,"1,19,42,0,12,3"
22403,"1,19,4,42,0,12"
22404,26
22405,33
22406,34
22407,0
22408,"31,1,4,41,26,11,22,15,0,36,7,21,12,13,3"
22409,"42,12,3"
2241,23
22410,12
22411,12
22412,5
22413,21
22414,1
22415,19
22416,19
22417,"19,40,4,26,11,10,20,15,0,12,3,2,9"
22418,"0,12"
22419,19
2242,"23,18,8,22,0,29,21,13,3"
22420,"11,20,0"
22421,"16,19,40,41,27,42,15,0,21,3,2"
22422,"19,0,7,3,2"
22423,0
22424,0
22425,0
22426,"21,12"
22427,34
22428,1
22429,"0,3"
2243,"43,18,35"
22430,"20,0"
22431,4
22432,1
22433,0
22434,34
22435,34
22436,18
22437,18
22438,21
22439,12
2244,33
22440,0
22441,18
22442,19
22443,0
22444,0
22445,42
22446,"18,0,36,34,3,2"
22447,0
22448,0
22449,33
2245,"43,16,31,37,1,32,19,5,4,30,26,23,17,18,8,22,27,35,15,0,44,33,34,21,12,3,2"
22450,"18,36,33"
22451,32
22452,"1,32,12,3"
22453,12
22454,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,33,29,25,7,34,39,21,12,13,3,2,9"
22455,37
22456,1
22457,"43,0,2"
22458,18
22459,"0,2"
2246,"43,16,32,4,23,18,8,27,35,15,12,13"
22460,0
22461,32
22462,0
22463,0
22464,"0,36,13"
22465,0
22466,0
22467,0
22468,0
22469,19
2247,"43,5,11,23,8,35,44,2"
22470,3
22471,"19,3"
22472,11
22473,"15,0"
22474,0
22475,0
22476,0
22477,11
22478,2
22479,0
2248,"43,16,32,5,30,11,23,17,18,35,15,44"
22480,"19,30,0,3"
22481,23
22482,8
22483,0
22484,"10,0,3"
22485,0
22486,0
22487,0
22488,"6,18,10,0,9"
22489,0
2249,"16,30,23,35"
22490,18
22491,3
22492,0
22493,0
22494,0
22495,19
22496,19
22497,20
22498,7
22499,7
225,12
2250,"43,1"
22500,7
22501,"43,37"
22502,21
22503,0
22504,36
22505,34
22506,43
22507,18
22508,"40,18,15"
22509,"4,18,15"
2251,23
22510,0
22511,4
22512,0
22513,"19,4,7"
22514,43
22515,43
22516,43
22517,43
22518,"1,21,12"
22519,0
2252,18
22520,12
22521,12
22522,18
22523,3
22524,"31,32,19,40,30,14,10,35,20,0,36,34,39,12,2,9"
22525,0
22526,2
22527,"1,14"
22528,0
22529,"43,0,12,2"
2253,"23,18,35"
22530,0
22531,0
22532,2
22533,19
22534,0
22535,0
22536,9
22537,20
22538,33
22539,2
2254,"23,35,15"
22540,0
22541,0
22542,12
22543,2
22544,2
22545,12
22546,4
22547,"18,0"
22548,0
22549,"19,23,8,22,3,2"
2255,"23,35"
22550,0
22551,32
22552,14
22553,43
22554,10
22555,0
22556,0
22557,2
22558,2
22559,2
2256,23
22560,6
22561,"21,2"
22562,36
22563,18
22564,18
22565,18
22566,2
22567,43
22568,0
22569,"1,20,0,33,25,12"
2257,"23,18,22,35,3"
22570,3
22571,"15,0"
22572,2
22573,19
22574,4
22575,0
22576,"0,3"
22577,0
22578,32
22579,"23,0,34"
2258,"23,18,35,3"
22580,43
22581,0
22582,0
22583,33
22584,"16,19,40,41,23,18,8,10,35,15,0,12,3,2,9"
22585,12
22586,"27,21,12,9"
22587,"1,0,12,3"
22588,36
22589,31
2259,18
22590,40
22591,"19,14"
22592,14
22593,0
22594,0
22595,43
22596,43
22597,43
22598,2
22599,"43,31,30,0,33,7,34"
226,21
2260,18
22600,21
22601,2
22602,2
22603,2
22604,2
22605,2
22606,14
22607,14
22608,"0,12"
22609,0
2261,23
22610,43
22611,43
22612,43
22613,1
22614,"16,31,37,1,32,19,5,4,30,26,23,6,14,18,8,22,24,15,0,44,33,34,39,12,3,2"
22615,1
22616,2
22617,2
22618,2
22619,2
2262,"23,18"
22620,4
22621,12
22622,3
22623,31
22624,36
22625,13
22626,35
22627,24
22628,24
22629,28
2263,12
22630,"33,2"
22631,39
22632,2
22633,35
22634,2
22635,18
22636,"38,18,22,7,2"
22637,18
22638,9
22639,7
2264,30
22640,12
22641,12
22642,15
22643,"23,33"
22644,2
22645,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22646,36
22647,2
22648,2
22649,"37,33"
2265,"23,39"
22650,2
22651,43
22652,17
22653,8
22654,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22655,34
22656,3
22657,15
22658,15
22659,1
2266,"23,18,3"
22660,15
22661,15
22662,7
22663,"1,3"
22664,41
22665,"31,10,12,9"
22666,2
22667,18
22668,"5,8"
22669,"35,36"
2267,35
22670,30
22671,2
22672,28
22673,15
22674,"43,41,42,44,36,12"
22675,12
22676,32
22677,"22,13"
22678,19
22679,"41,22"
2268,15
22680,22
22681,15
22682,"1,18"
22683,18
22684,19
22685,14
22686,24
22687,4
22688,24
22689,19
2269,"16,32,4,23,18,8,35,15,12"
22690,11
22691,15
22692,18
22693,9
22694,15
22695,15
22696,"24,2"
22697,"38,8,35,44,3"
22698,18
22699,11
227,"21,12"
2270,"19,23,18,8,35"
22700,1
22701,35
22702,"24,13"
22703,13
22704,8
22705,7
22706,7
22707,41
22708,15
22709,2
2271,35
22710,41
22711,24
22712,2
22713,"4,9"
22714,2
22715,35
22716,"20,15"
22717,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22718,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22719,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
2272,"23,18"
22720,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22721,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22722,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
22723,0
22724,5
22725,5
22726,5
22727,5
22728,5
22729,5
2273,"23,18,35"
22730,5
22731,16
22732,23
22733,30
22734,2
22735,0
22736,15
22737,36
22738,2
22739,0
2274,"23,18,8"
22740,"1,4,0,21,12,13,3,9"
22741,12
22742,3
22743,2
22744,36
22745,21
22746,"17,0,2"
22747,16
22748,23
22749,2
2275,"23,18,35"
22750,2
22751,2
22752,2
22753,2
22754,23
22755,23
22756,0
22757,0
22758,2
22759,2
2276,35
22760,0
22761,2
22762,"28,14,12"
22763,21
22764,21
22765,21
22766,"20,0"
22767,6
22768,27
22769,28
2277,"23,18,3"
22770,"17,2"
22771,33
22772,26
22773,"17,34"
22774,"10,2"
22775,0
22776,39
22777,30
22778,0
22779,12
2278,1
22780,"19,3"
22781,5
22782,10
22783,18
22784,12
22785,12
22786,2
22787,12
22788,12
22789,21
2279,23
22790,3
22791,"0,12"
22792,42
22793,12
22794,12
22795,12
22796,"12,2"
22797,0
22798,21
22799,9
228,21
2280,23
22800,9
22801,9
22802,"28,43,23,10,24,21,12,9"
22803,23
22804,21
22805,"1,19,26,21,3"
22806,"1,21"
22807,"0,34,21"
22808,22
22809,2
2281,35
22810,"6,20,0"
22811,0
22812,0
22813,19
22814,23
22815,"6,15"
22816,2
22817,0
22818,2
22819,43
2282,"23,18"
22820,"1,19,30,0,44,7"
22821,"23,21"
22822,23
22823,"0,21"
22824,0
22825,0
22826,"0,12"
22827,0
22828,0
22829,"26,3,9"
2283,"23,18,35"
22830,1
22831,21
22832,21
22833,21
22834,1
22835,23
22836,23
22837,23
22838,1
22839,1
2284,"23,18,35"
22840,18
22841,12
22842,12
22843,"12,3"
22844,0
22845,18
22846,18
22847,0
22848,18
22849,44
2285,"23,18,15"
22850,1
22851,32
22852,32
22853,23
22854,0
22855,0
22856,18
22857,18
22858,26
22859,"0,2"
2286,23
22860,0
22861,0
22862,0
22863,0
22864,0
22865,"18,0"
22866,"18,0,12"
22867,0
22868,0
22869,12
2287,"23,18"
22870,12
22871,0
22872,26
22873,3
22874,18
22875,3
22876,5
22877,8
22878,8
22879,"14,3,2"
2288,35
22880,0
22881,"1,23"
22882,9
22883,"11,9"
22884,21
22885,0
22886,19
22887,23
22888,0
22889,0
2289,"43,16,32,5,23,18,8,27,35,15,21,12,3"
22890,"6,18,0,36,12"
22891,12
22892,0
22893,43
22894,0
22895,0
22896,26
22897,35
22898,23
22899,18
229,8
2290,"23,18,8,2"
22900,20
22901,0
22902,0
22903,2
22904,0
22905,"1,35,0,12"
22906,35
22907,35
22908,35
22909,10
2291,5
22910,10
22911,12
22912,"35,9"
22913,"21,3"
22914,"1,40,18,10,35,34,3,2,9"
22915,35
22916,"43,26"
22917,9
22918,35
22919,12
2292,30
22920,12
22921,0
22922,23
22923,18
22924,18
22925,18
22926,43
22927,2
22928,35
22929,35
2293,35
22930,26
22931,0
22932,9
22933,9
22934,9
22935,18
22936,0
22937,0
22938,0
22939,0
2294,"23,18"
22940,0
22941,"17,3"
22942,24
22943,24
22944,24
22945,24
22946,18
22947,"1,18,8,22"
22948,18
22949,"0,12"
2295,"23,18"
22950,23
22951,0
22952,0
22953,21
22954,0
22955,0
22956,3
22957,30
22958,0
22959,12
2296,"23,18"
22960,"28,1,19,6,17,0,33,7,34,3,2,9"
22961,"18,0"
22962,8
22963,6
22964,"31,1,20"
22965,"43,6,18,0,44,3"
22966,43
22967,26
22968,"1,8,0,3"
22969,0
2297,"23,18"
22970,"18,0,12"
22971,0
22972,0
22973,9
22974,"19,22"
22975,19
22976,26
22977,"31,34"
22978,19
22979,19
2298,"23,18,35,3"
22980,0
22981,0
22982,19
22983,19
22984,27
22985,0
22986,27
22987,"0,12"
22988,12
22989,0
2299,"23,18"
22990,0
22991,0
22992,0
22993,0
22994,0
22995,2
22996,0
22997,"39,3"
22998,0
22999,0
23,"41,36"
230,"23,18"
2300,21
23000,27
23001,"12,3"
23002,3
23003,0
23004,"1,4,7,3"
23005,"7,3"
23006,"19,0"
23007,0
23008,2
23009,3
2301,"23,18"
23010,18
23011,6
23012,0
23013,0
23014,18
23015,"1,20,0,12,3"
23016,0
23017,0
23018,0
23019,"20,3"
2302,"23,18,3"
23020,18
23021,10
23022,21
23023,3
23024,"1,26,12"
23025,"1,4,24,21"
23026,0
23027,0
23028,19
23029,19
2303,"23,18"
23030,1
23031,9
23032,"21,3"
23033,31
23034,"31,32,0,9"
23035,21
23036,2
23037,26
23038,18
23039,18
2304,18
23040,8
23041,18
23042,"1,4,23,8,0,3,2,9"
23043,43
23044,23
23045,"5,0,2"
23046,0
23047,12
23048,43
23049,"11,10"
2305,43
23050,0
23051,12
23052,10
23053,21
23054,23
23055,3
23056,12
23057,8
23058,5
23059,0
2306,15
23060,"18,15"
23061,24
23062,"1,4"
23063,19
23064,19
23065,7
23066,18
23067,18
23068,18
23069,24
2307,15
23070,0
23071,12
23072,"23,6,20,12,3,9"
23073,0
23074,21
23075,23
23076,23
23077,"23,12,3"
23078,0
23079,26
2308,"43,16,32,5,23,14,18,8,35,21,12"
23080,"0,44,39,12,3"
23081,0
23082,0
23083,0
23084,2
23085,2
23086,2
23087,0
23088,0
23089,35
2309,"43,19,11,23"
23090,"8,24"
23091,24
23092,"20,34,12"
23093,18
23094,12
23095,2
23096,2
23097,2
23098,0
23099,"1,19,34,12,3"
231,23
2310,21
23100,30
23101,35
23102,35
23103,35
23104,10
23105,2
23106,2
23107,2
23108,6
23109,0
2311,"23,18"
23110,21
23111,7
23112,44
23113,"23,21,12,2"
23114,23
23115,"17,10,0"
23116,23
23117,0
23118,"1,30,18,44,33,3,2"
23119,15
2312,"28,43,16,31,37,1,19,5,40,4,30,38,41,26,11,23,6,14,18,8,22,27,10,24,35,42,20,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
23120,"35,20,3"
23121,2
23122,33
23123,"0,34,9"
23124,18
23125,4
23126,23
23127,32
23128,12
23129,23
2313,8
23130,8
23131,23
23132,21
23133,21
23134,21
23135,12
23136,9
23137,"41,17,14"
23138,18
23139,"18,0"
2314,8
23140,"0,12"
23141,0
23142,0
23143,18
23144,21
23145,18
23146,"4,9"
23147,19
23148,19
23149,18
2315,"23,18,12"
23150,7
23151,18
23152,21
23153,0
23154,7
23155,"21,3"
23156,0
23157,3
23158,21
23159,44
2316,"30,23,18"
23160,12
23161,12
23162,0
23163,21
23164,18
23165,0
23166,18
23167,34
23168,14
23169,"5,23,18,8,22,0,12"
2317,23
23170,0
23171,21
23172,23
23173,"11,18,29,3"
23174,12
23175,1
23176,"43,16,31,1,19,4,30,41,26,23,14,18,22,35,20,15,0,44,33,7,39,21,12,3,2"
23177,18
23178,1
23179,22
2318,"16,23,18"
23180,21
23181,1
23182,0
23183,2
23184,0
23185,"4,41,23,18,24,15,0,44,2"
23186,"1,19,41,22,0,33,3,2"
23187,"19,8"
23188,9
23189,18
2319,"23,18,29"
23190,43
23191,"19,15,21,9"
23192,9
23193,"19,5,23,8,24,44,29,12,9"
23194,"23,8"
23195,23
23196,8
23197,23
23198,23
23199,44
232,30
2320,"23,18"
23200,44
23201,"1,19,30,18,8,0,44,29,21,3"
23202,"29,21"
23203,21
23204,17
23205,"26,3"
23206,"31,1"
23207,0
23208,"31,1,19,30,18,27,20,0,25,3"
23209,9
2321,23
23210,0
23211,"28,1,19,4,26,0,44,34,21,12,3"
23212,44
23213,"28,31,19,4,23,12"
23214,1
23215,23
23216,1
23217,0
23218,1
23219,8
2322,"38,23"
23220,26
23221,"17,0"
23222,0
23223,0
23224,0
23225,0
23226,"44,3,9"
23227,"11,34,2,9"
23228,9
23229,0
2323,"11,23,18"
23230,1
23231,21
23232,"43,1,10,0,12,2"
23233,44
23234,"41,17,0,12,3"
23235,2
23236,0
23237,"1,30,0,34,3"
23238,"16,31,19,26,11,15,0,39,2"
23239,12
2324,35
23240,0
23241,0
23242,0
23243,0
23244,"0,34,2,9"
23245,0
23246,0
23247,4
23248,36
23249,35
2325,35
23250,18
23251,"22,0"
23252,"11,6,17,12"
23253,17
23254,18
23255,8
23256,"23,18"
23257,15
23258,23
23259,18
2326,"16,23,18,8,22,27,35,15,12"
23260,"32,18,8,15"
23261,23
23262,"23,8,35,15"
23263,18
23264,18
23265,"19,18,35,29"
23266,19
23267,"19,18,29"
23268,18
23269,19
2327,"38,23,18"
23270,18
23271,"43,1,19,5,4,30,26,11,23,17,18,8,22,24,42,20,0,44,33,29,7,34,39,21,12,3,2"
23272,4
23273,"1,32,4,11,17,14,20,15,0,44,3,2"
23274,19
23275,4
23276,"28,32,11,17,18,22,15,36"
23277,36
23278,18
23279,1
2328,18
23280,18
23281,3
23282,3
23283,44
23284,20
23285,1
23286,18
23287,23
23288,3
23289,"1,0,21,3"
2329,"38,23,18"
23290,9
23291,23
23292,23
23293,18
23294,21
23295,23
23296,23
23297,21
23298,"23,9"
23299,8
233,18
2330,"19,38,23,12"
23300,"18,8"
23301,"8,3"
23302,"31,19,30,21"
23303,0
23304,21
23305,21
23306,0
23307,"1,3"
23308,"28,43,16,31,1,32,19,5,4,30,41,26,11,23,14,18,8,35,20,15,0,44,33,29,25,34,21,12,13,3,2"
23309,30
2331,"23,18"
23310,0
23311,0
23312,0
23313,"25,21,3"
23314,21
23315,21
23316,0
23317,19
23318,21
23319,19
2332,"23,18"
23320,"28,43,1,19,5,41,18,27,42,20,15,25,21,12,3,2"
23321,21
23322,"16,31,1,19,4,30,11,23,18,27,24,0,44,29,25,7,34,39,21,3,2,9"
23323,21
23324,44
23325,2
23326,3
23327,23
23328,27
23329,"27,21"
2333,18
23330,21
23331,0
23332,"26,18"
23333,12
23334,23
23335,23
23336,23
23337,"18,21"
23338,23
23339,23
2334,"23,18"
23340,23
23341,9
23342,9
23343,9
23344,0
23345,12
23346,3
23347,12
23348,18
23349,9
2335,23
23350,"31,37,40,30,41,26,11,17,14,20,15,0,33,7,34,12,13,2,9"
23351,"34,9"
23352,"0,2"
23353,"31,32,4,30,14,35,44,2"
23354,19
23355,22
23356,21
23357,0
23358,21
23359,"19,4"
2336,"38,23,18,35"
23360,21
23361,0
23362,34
23363,33
23364,27
23365,"1,21,12"
23366,1
23367,0
23368,"28,19"
23369,1
2337,"23,18"
23370,19
23371,2
23372,2
23373,21
23374,1
23375,0
23376,35
23377,35
23378,2
23379,"23,2"
2338,21
23380,2
23381,2
23382,"28,1,18,0,7,21,12,13,3,2,9"
23383,0
23384,"43,0"
23385,18
23386,0
23387,34
23388,0
23389,2
2339,"23,18"
23390,3
23391,12
23392,21
23393,"1,23,6,0,3"
23394,0
23395,3
23396,"28,10,0,3,2"
23397,3
23398,18
23399,18
234,35
2340,"23,18,35"
23400,0
23401,0
23402,0
23403,"1,19,23,18,3"
23404,23
23405,2
23406,"19,14,18,3,2"
23407,"19,18"
23408,3
23409,9
2341,35
23410,9
23411,"16,1"
23412,5
23413,5
23414,23
23415,23
23416,23
23417,23
23418,"43,1,19,4,30,23,18,15,7,12,3"
23419,22
2342,"43,16,32,4,23,18,8,22,27,35,39,21,12,13"
23420,14
23421,0
23422,"1,22,44,3,9"
23423,21
23424,18
23425,1
23426,1
23427,11
23428,"1,19,5,3"
23429,1
2343,"11,23,18,8,15,3"
23430,0
23431,43
23432,43
23433,"21,3"
23434,"5,0"
23435,23
23436,"15,7"
23437,0
23438,0
23439,0
2344,23
23440,21
23441,"12,3,9"
23442,"19,4,30"
23443,"33,3"
23444,4
23445,2
23446,"26,14,18,42,20,0,3"
23447,12
23448,0
23449,23
2345,6
23450,44
23451,0
23452,20
23453,12
23454,"23,34,9"
23455,23
23456,9
23457,"31,37,19,35,42,3"
23458,1
23459,8
2346,"23,18"
23460,5
23461,8
23462,5
23463,8
23464,8
23465,"30,6,18,0,12"
23466,2
23467,0
23468,0
23469,0
2347,"23,18"
23470,0
23471,35
23472,"16,4,3"
23473,3
23474,0
23475,0
23476,14
23477,"14,36"
23478,0
23479,"43,31,0,44,34,12,2"
2348,"23,18,12,3"
23480,0
23481,0
23482,0
23483,2
23484,43
23485,23
23486,5
23487,5
23488,0
23489,"19,21"
2349,23
23490,"43,44"
23491,"43,44"
23492,"1,44,21"
23493,15
23494,0
23495,18
23496,"26,21"
23497,18
23498,21
23499,18
235,37
2350,18
23500,15
23501,0
23502,0
23503,19
23504,"17,14"
23505,0
23506,0
23507,"43,17,7"
23508,21
23509,21
2351,"23,18,35"
23510,12
23511,1
23512,31
23513,1
23514,5
23515,5
23516,12
23517,19
23518,35
23519,12
2352,18
23520,8
23521,8
23522,8
23523,"14,36"
23524,12
23525,14
23526,1
23527,0
23528,0
23529,0
2353,18
23530,0
23531,0
23532,"23,18,21"
23533,1
23534,0
23535,"28,43,16,31,37,1,32,19,5,40,4,30,38,41,26,11,23,6,17,14,18,8,22,27,10,24,35,42,20,15,0,44,36,33,29,25,7,34,39,21,12,13,3,2,9"
23536,"19,11,18,8,22,20,21,12,3,2"
23537,9
23538,"40,10,20,2"
23539,2
2354,"23,18"
23540,"32,4,41,44,34"
